timestamp,elapsed_s,pressure_MPa,temperature_C,setpoint_MPa,state,valve_pct,solenoid_pwm_pct
2026-04-01T14:23:32.597,163.55,1.1657,60.002,1.1761,PRESSURIZE,6.7,0.0
2026-04-01T14:23:32.698,163.66,1.1687,60.001,1.1767,PRESSURIZE,6.3,0.0
2026-04-01T14:23:32.800,163.75,1.1704,60.013,1.1773,PRESSURIZE,6.2,0.0
2026-04-01T14:23:32.903,163.86,1.1708,60.011,1.1779,PRESSURIZE,6.2,0.0
2026-04-01T14:23:33.006,163.95,1.1771,60.026,1.1785,PRESSURIZE,6.3,0.0
2026-04-01T14:23:33.107,164.06,1.1758,60.024,1.1791,PRESSURIZE,5.8,0.0
2026-04-01T14:23:33.208,164.16,1.1742,60.021,1.1796,PRESSURIZE,6.1,0.0
2026-04-01T14:23:33.309,164.27,1.1778,60.042,1.1803,PRESSURIZE,6.2,0.0
2026-04-01T14:23:33.410,164.36,1.1878,60.043,1.1808,PRESSURIZE,6.0,0.0
2026-04-01T14:23:33.511,164.47,1.1847,60.035,1.1815,PRESSURIZE,5.3,0.0
2026-04-01T14:23:33.612,164.56,1.1855,60.040,1.1820,PRESSURIZE,5.8,0.0
2026-04-01T14:23:33.713,164.67,1.1754,60.058,1.1826,PRESSURIZE,5.7,0.0
2026-04-01T14:23:33.814,164.77,1.1830,60.059,1.1832,PRESSURIZE,6.5,0.0
2026-04-01T14:23:33.915,164.86,1.1814,60.053,1.1837,PRESSURIZE,5.7,0.0
2026-04-01T14:23:34.016,164.97,1.1813,60.052,1.1844,PRESSURIZE,6.1,0.0
2026-04-01T14:23:34.117,165.06,1.1819,60.074,1.1849,PRESSURIZE,6.1,0.0
2026-04-01T14:23:34.219,165.17,1.1849,60.080,1.1856,PRESSURIZE,6.1,0.0
2026-04-01T14:23:34.322,165.28,1.1856,60.089,1.1862,PRESSURIZE,5.9,0.0
2026-04-01T14:23:34.409,165.36,1.1856,60.089,1.1867,PRESSURIZE,5.9,0.0
2026-04-01T14:23:34.510,165.45,1.1778,60.093,1.1872,PRESSURIZE,6.0,0.0
2026-04-01T14:23:34.610,165.56,1.1755,60.102,1.1878,PRESSURIZE,6.6,0.0
2026-04-01T14:23:34.712,165.66,1.1735,60.087,1.1884,PRESSURIZE,6.6,0.0
2026-04-01T14:23:34.813,165.77,1.1686,60.097,1.1890,PRESSURIZE,6.8,0.0
2026-04-01T14:23:34.914,165.86,1.1699,60.100,1.1896,PRESSURIZE,7.1,0.0
2026-04-01T14:23:35.014,165.97,1.1714,60.116,1.1902,PRESSURIZE,7.0,0.0
2026-04-01T14:23:35.115,166.06,1.1715,60.110,1.1908,PRESSURIZE,6.9,0.0
2026-04-01T14:23:35.216,166.17,1.1796,60.117,1.1914,PRESSURIZE,7.0,0.0
2026-04-01T14:23:35.317,166.27,1.1862,60.111,1.1919,PRESSURIZE,6.4,0.0
2026-04-01T14:23:35.421,166.37,1.1853,60.095,1.1926,PRESSURIZE,6.1,0.0
2026-04-01T14:23:35.523,166.47,1.1891,60.108,1.1931,PRESSURIZE,6.4,0.0
2026-04-01T14:23:35.627,166.58,1.1901,60.094,1.1938,PRESSURIZE,6.1,0.0
2026-04-01T14:23:35.727,166.67,1.1948,60.094,1.1943,PRESSURIZE,6.2,0.0
2026-04-01T14:23:35.828,166.78,1.1886,60.091,1.1950,PRESSURIZE,5.9,0.0
2026-04-01T14:23:35.929,166.87,1.1951,60.113,1.1955,PRESSURIZE,6.5,0.0
2026-04-01T14:23:36.030,166.98,1.1903,60.113,1.1961,PRESSURIZE,5.9,0.0
2026-04-01T14:23:36.131,167.08,1.2007,60.111,1.1967,PRESSURIZE,6.4,0.0
2026-04-01T14:23:36.232,167.19,1.2042,60.101,1.1973,PRESSURIZE,5.6,0.0
2026-04-01T14:23:36.333,167.28,1.2041,60.101,1.1979,PRESSURIZE,5.6,0.0
2026-04-01T14:23:36.434,167.39,1.1985,60.119,1.1985,PRESSURIZE,5.7,0.0
2026-04-01T14:23:36.534,167.48,1.1995,60.116,1.1991,PRESSURIZE,6.2,0.0
2026-04-01T14:23:36.635,167.59,1.1981,60.126,1.1997,PRESSURIZE,6.0,0.0
2026-04-01T14:23:36.736,167.69,1.1962,60.137,1.2002,PRESSURIZE,6.1,0.0
2026-04-01T14:23:36.837,167.78,1.1972,60.148,1.2008,PRESSURIZE,6.3,0.0
2026-04-01T14:23:36.940,167.89,1.1947,60.133,1.2014,PRESSURIZE,6.2,0.0
2026-04-01T14:23:37.040,167.98,1.1910,60.141,1.2020,PRESSURIZE,6.4,0.0
2026-04-01T14:23:37.141,168.09,1.1969,60.141,1.2026,PRESSURIZE,6.7,0.0
2026-04-01T14:23:37.241,168.19,1.2025,60.132,1.2032,PRESSURIZE,6.2,0.0
2026-04-01T14:23:37.342,168.30,1.2076,60.156,1.2038,PRESSURIZE,5.9,0.0
2026-04-01T14:23:37.442,168.39,1.2059,60.156,1.2043,PRESSURIZE,5.7,0.0
2026-04-01T14:23:37.543,168.50,1.2093,60.158,1.2050,PRESSURIZE,6.0,0.0
2026-04-01T14:23:37.643,168.59,1.2130,60.154,1.2055,PRESSURIZE,5.7,0.0
2026-04-01T14:23:37.743,168.69,1.2199,60.163,1.2061,PRESSURIZE,5.5,0.0
2026-04-01T14:23:37.844,168.80,1.2340,60.169,1.2067,PRESSURIZE,5.1,0.0
2026-04-01T14:23:37.945,168.89,1.2383,60.133,1.2073,PRESSURIZE,4.2,0.0
2026-04-01T14:23:38.046,169.00,1.2492,60.130,1.2079,PRESSURIZE,4.3,0.0
2026-04-01T14:23:38.147,169.09,1.2458,60.146,1.2084,PRESSURIZE,3.5,0.0
2026-04-01T14:23:38.248,169.20,1.2369,60.142,1.2091,PRESSURIZE,4.1,0.0
2026-04-01T14:23:38.348,169.30,1.2374,60.156,1.2096,PRESSURIZE,4.7,0.0
2026-04-01T14:23:38.450,169.41,1.2476,60.149,1.2103,PRESSURIZE,4.4,0.0
2026-04-01T14:23:38.551,169.50,1.2466,60.140,1.2108,PRESSURIZE,3.7,0.0
2026-04-01T14:23:38.652,169.61,1.2464,60.137,1.2115,PRESSURIZE,4.0,0.0
2026-04-01T14:23:38.752,169.70,1.2432,60.148,1.2120,PRESSURIZE,4.0,0.0
2026-04-01T14:23:38.853,169.80,1.2455,60.128,1.2125,PRESSURIZE,4.3,0.0
2026-04-01T14:23:38.954,169.91,1.2385,60.119,1.2132,PRESSURIZE,4.0,0.0
2026-04-01T14:23:39.055,170.00,1.2387,60.117,1.2137,PRESSURIZE,4.6,0.0
2026-04-01T14:23:39.155,170.11,1.2445,60.095,1.2144,PRESSURIZE,4.5,0.0
2026-04-01T14:23:39.256,170.20,1.2438,60.086,1.2149,PRESSURIZE,4.0,0.0
2026-04-01T14:23:39.357,170.31,1.2491,60.072,1.2156,PRESSURIZE,4.2,0.0
2026-04-01T14:23:39.458,170.41,1.2456,60.061,1.2161,PRESSURIZE,3.8,0.0
2026-04-01T14:23:39.559,170.52,1.2451,60.064,1.2167,PRESSURIZE,4.2,0.0
2026-04-01T14:23:39.660,170.61,1.2436,60.059,1.2173,PRESSURIZE,4.2,0.0
2026-04-01T14:23:39.760,170.72,1.2375,60.060,1.2179,PRESSURIZE,4.3,0.0
2026-04-01T14:23:39.862,170.81,1.2374,60.073,1.2185,PRESSURIZE,4.8,0.0
2026-04-01T14:23:39.962,170.91,1.2321,60.066,1.2190,PRESSURIZE,4.6,0.0
2026-04-01T14:23:40.063,171.02,1.2350,60.050,1.2197,PRESSURIZE,5.1,0.0
2026-04-01T14:23:40.163,171.11,1.2430,60.058,1.2202,PRESSURIZE,4.7,0.0
2026-04-01T14:23:40.264,171.22,1.2453,60.047,1.2208,PRESSURIZE,4.2,0.0
2026-04-01T14:23:40.365,171.31,1.2548,60.046,1.2214,PRESSURIZE,4.3,0.0
2026-04-01T14:23:40.466,171.42,1.2654,60.056,1.2220,PRESSURIZE,3.6,0.0
2026-04-01T14:23:40.567,171.52,1.2603,60.066,1.2226,PRESSURIZE,3.0,0.0
2026-04-01T14:23:40.667,171.62,1.2718,60.067,1.2232,PRESSURIZE,3.7,0.0
2026-04-01T14:23:40.768,171.72,1.2731,60.068,1.2238,PRESSURIZE,2.7,0.0
2026-04-01T14:23:40.869,171.83,1.2797,60.064,1.2244,PRESSURIZE,2.8,0.0
2026-04-01T14:23:40.970,171.92,1.2777,60.085,1.2249,PRESSURIZE,2.4,0.0
2026-04-01T14:23:41.071,172.02,1.2656,60.075,1.2255,PRESSURIZE,2.7,0.0
2026-04-01T14:23:41.172,172.12,1.2725,60.081,1.2261,PRESSURIZE,3.6,0.0
2026-04-01T14:23:41.272,172.22,1.2697,60.090,1.2267,PRESSURIZE,2.7,0.0
2026-04-01T14:23:41.373,172.33,1.2743,60.078,1.2273,PRESSURIZE,3.1,0.0
2026-04-01T14:23:41.475,172.42,1.2774,60.076,1.2279,PRESSURIZE,2.7,0.0
2026-04-01T14:23:41.576,172.53,1.2750,60.054,1.2285,PRESSURIZE,2.6,0.0
2026-04-01T14:23:41.678,172.62,1.2693,60.062,1.2290,PRESSURIZE,2.9,0.0
2026-04-01T14:23:41.779,172.73,1.2628,60.066,1.2297,PRESSURIZE,3.2,0.0
2026-04-01T14:23:41.880,172.83,1.2659,60.070,1.2302,PRESSURIZE,3.6,0.0
2026-04-01T14:23:41.982,172.94,1.2687,60.074,1.2309,PRESSURIZE,3.2,0.0
2026-04-01T14:23:42.083,173.03,1.2687,60.070,1.2314,PRESSURIZE,3.1,0.0
2026-04-01T14:23:42.183,173.14,1.2736,60.053,1.2321,PRESSURIZE,3.2,0.0
2026-04-01T14:23:42.284,173.23,1.2820,60.045,1.2326,PRESSURIZE,2.8,0.0
2026-04-01T14:23:42.385,173.34,1.2800,60.046,1.2332,PRESSURIZE,2.3,0.0
2026-04-01T14:23:42.485,173.44,1.2812,60.048,1.2338,PRESSURIZE,2.6,0.0
2026-04-01T14:23:42.586,173.53,1.2857,60.026,1.2343,PRESSURIZE,2.5,0.0
2026-04-01T14:23:42.687,173.64,1.2782,59.990,1.2350,PRESSURIZE,2.2,0.0
2026-04-01T14:23:42.787,173.73,1.2757,59.993,1.2355,PRESSURIZE,2.9,0.0
2026-04-01T14:23:42.888,173.84,1.2890,59.995,1.2362,PRESSURIZE,2.9,0.0
2026-04-01T14:23:42.988,173.94,1.2873,59.996,1.2367,PRESSURIZE,1.8,0.0
2026-04-01T14:23:43.089,174.05,1.2843,59.987,1.2373,PRESSURIZE,2.2,0.0
2026-04-01T14:23:43.190,174.14,1.2935,59.994,1.2379,PRESSURIZE,2.4,0.0
2026-04-01T14:23:43.291,174.23,1.2887,59.996,1.2384,PRESSURIZE,1.6,0.0
2026-04-01T14:23:43.391,174.34,1.2900,59.990,1.2391,PRESSURIZE,2.2,0.0
2026-04-01T14:23:43.492,174.44,1.2995,59.988,1.2396,PRESSURIZE,2.0,0.0
2026-04-01T14:23:43.593,174.55,1.2978,59.991,1.2403,PRESSURIZE,1.3,0.0
2026-04-01T14:23:43.693,174.64,1.2962,59.987,1.2408,PRESSURIZE,1.7,0.0
2026-04-01T14:23:43.794,174.75,1.2965,59.978,1.2414,PRESSURIZE,1.8,0.0
2026-04-01T14:23:43.895,174.84,1.2966,59.978,1.2420,PRESSURIZE,1.7,0.0
2026-04-01T14:23:43.996,174.95,1.3031,59.991,1.2426,PRESSURIZE,1.7,0.0
2026-04-01T14:23:44.096,175.05,1.3106,59.986,1.2432,PRESSURIZE,1.2,0.0
2026-04-01T14:23:44.197,175.14,1.3110,59.971,1.2437,PRESSURIZE,0.8,0.0
2026-04-01T14:23:44.298,175.25,1.3093,59.955,1.2444,PRESSURIZE,0.9,0.0
2026-04-01T14:23:44.401,175.36,1.3114,59.968,1.2450,PRESSURIZE,1.0,0.0
2026-04-01T14:23:44.486,175.44,1.3206,59.952,1.2455,PRESSURIZE,0.8,0.0
2026-04-01T14:23:44.587,175.53,1.3202,59.981,1.2460,PRESSURIZE,0.1,0.0
2026-04-01T14:23:44.687,175.64,1.3248,59.984,1.2466,PRESSURIZE,0.4,0.0
2026-04-01T14:23:44.788,175.73,1.3254,59.996,1.2472,PRESSURIZE,0.0,0.0
2026-04-01T14:23:44.889,175.84,1.3268,59.987,1.2478,PRESSURIZE,0.0,0.0
2026-04-01T14:23:44.990,175.94,1.3239,59.989,1.2484,PRESSURIZE,0.0,0.0
2026-04-01T14:23:45.090,176.05,1.3182,59.990,1.2490,PRESSURIZE,0.2,0.0
2026-04-01T14:23:45.191,176.14,1.3113,59.989,1.2496,PRESSURIZE,0.6,0.0
2026-04-01T14:23:45.292,176.25,1.3149,60.025,1.2502,PRESSURIZE,1.0,0.0
2026-04-01T14:23:45.393,176.34,1.3222,60.020,1.2507,PRESSURIZE,0.5,0.0
2026-04-01T14:23:45.493,176.44,1.3210,60.020,1.2513,PRESSURIZE,0.0,0.0
2026-04-01T14:23:45.594,176.55,1.3110,60.016,1.2519,PRESSURIZE,0.3,0.0
2026-04-01T14:23:45.694,176.64,1.3145,60.033,1.2525,PRESSURIZE,1.0,0.0
2026-04-01T14:23:45.795,176.75,1.3169,60.033,1.2531,PRESSURIZE,0.5,0.0
2026-04-01T14:23:45.895,176.84,1.3144,60.013,1.2537,PRESSURIZE,0.4,0.0
2026-04-01T14:23:45.996,176.95,1.3108,60.010,1.2543,PRESSURIZE,0.6,0.0
2026-04-01T14:23:46.097,177.05,1.3122,60.023,1.2548,PRESSURIZE,0.8,0.0
2026-04-01T14:23:46.198,177.16,1.3091,60.036,1.2555,PRESSURIZE,0.6,0.0
2026-04-01T14:23:46.298,177.25,1.3127,60.056,1.2560,PRESSURIZE,0.9,0.0
2026-04-01T14:23:46.399,177.34,1.3187,60.062,1.2566,PRESSURIZE,0.5,0.0
2026-04-01T14:23:46.499,177.45,1.3150,60.077,1.2572,PRESSURIZE,0.2,0.0
2026-04-01T14:23:46.600,177.55,1.3086,60.083,1.2578,PRESSURIZE,0.6,0.0
2026-04-01T14:23:46.700,177.66,1.3172,60.081,1.2584,PRESSURIZE,1.0,0.0
2026-04-01T14:23:46.801,177.75,1.3130,60.067,1.2589,PRESSURIZE,0.2,0.0
2026-04-01T14:23:46.901,177.86,1.3113,60.088,1.2596,PRESSURIZE,0.7,0.0
2026-04-01T14:23:47.002,177.95,1.3109,60.095,1.2601,PRESSURIZE,0.7,0.0
2026-04-01T14:23:47.102,178.05,1.3112,60.103,1.2607,PRESSURIZE,0.7,0.0
2026-04-01T14:23:47.203,178.16,1.3123,60.106,1.2613,PRESSURIZE,0.7,0.0
2026-04-01T14:23:47.303,178.25,1.3142,60.101,1.2619,PRESSURIZE,0.6,0.0
2026-04-01T14:23:47.404,178.36,1.3234,60.103,1.2625,PRESSURIZE,0.5,0.0
2026-04-01T14:23:47.504,178.45,1.3280,60.098,1.2630,PRESSURIZE,0.0,0.0
2026-04-01T14:23:47.604,178.56,1.3231,60.091,1.2637,PRESSURIZE,0.0,0.0
2026-04-01T14:23:47.705,178.66,1.3312,60.092,1.2642,PRESSURIZE,0.2,0.0
2026-04-01T14:23:47.806,178.75,1.3308,60.075,1.2648,PRESSURIZE,0.0,0.0
2026-04-01T14:23:47.906,178.86,1.3279,60.076,1.2654,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.007,178.95,1.3292,60.075,1.2660,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.107,179.06,1.3385,60.067,1.2666,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.208,179.16,1.3383,60.075,1.2671,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.308,179.27,1.3453,60.072,1.2678,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.410,179.36,1.3463,60.068,1.2683,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.513,179.47,1.3464,60.070,1.2690,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.615,179.56,1.3519,60.064,1.2695,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.717,179.67,1.3463,60.059,1.2701,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.819,179.77,1.3515,60.072,1.2707,PRESSURIZE,0.0,0.0
2026-04-01T14:23:48.919,179.87,1.3475,60.082,1.2713,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.019,179.97,1.3490,60.076,1.2719,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.120,180.08,1.3411,60.074,1.2725,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.221,180.17,1.3372,60.061,1.2731,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.321,180.27,1.3303,60.053,1.2736,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.422,180.37,1.3325,60.033,1.2742,PRESSURIZE,0.4,0.0
2026-04-01T14:23:49.524,180.47,1.3361,60.028,1.2748,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.625,180.58,1.3389,60.021,1.2754,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.728,180.67,1.3377,60.042,1.2760,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.829,180.78,1.3496,60.041,1.2766,PRESSURIZE,0.0,0.0
2026-04-01T14:23:49.930,180.87,1.3452,60.029,1.2772,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.034,180.98,1.3491,60.041,1.2778,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.136,181.09,1.3511,60.010,1.2784,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.237,181.19,1.3563,60.025,1.2790,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.338,181.28,1.3438,60.001,1.2795,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.438,181.39,1.3425,59.994,1.2802,PRESSURIZE,0.1,0.0
2026-04-01T14:23:50.538,181.48,1.3376,59.986,1.2807,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.639,181.59,1.3385,59.994,1.2814,PRESSURIZE,0.2,0.0
2026-04-01T14:23:50.739,181.69,1.3419,59.984,1.2819,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.841,181.80,1.3437,59.977,1.2825,PRESSURIZE,0.0,0.0
2026-04-01T14:23:50.942,181.89,1.3412,59.968,1.2831,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.043,182.00,1.3417,59.960,1.2837,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.144,182.09,1.3483,59.955,1.2843,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.245,182.20,1.3496,59.957,1.2849,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.345,182.30,1.3392,59.943,1.2855,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.447,182.41,1.3375,59.941,1.2861,PRESSURIZE,0.4,0.0
2026-04-01T14:23:51.548,182.50,1.3421,59.949,1.2866,PRESSURIZE,0.3,0.0
2026-04-01T14:23:51.650,182.59,1.3538,59.938,1.2872,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.751,182.70,1.3523,59.936,1.2878,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.854,182.81,1.3526,59.945,1.2885,PRESSURIZE,0.0,0.0
2026-04-01T14:23:51.955,182.91,1.3550,59.940,1.2890,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.063,183.02,1.3525,59.917,1.2897,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.165,183.11,1.3482,59.919,1.2902,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.265,183.22,1.3531,59.909,1.2908,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.366,183.31,1.3452,59.916,1.2914,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.467,183.42,1.3469,59.912,1.2920,PRESSURIZE,0.3,0.0
2026-04-01T14:23:52.567,183.52,1.3505,59.915,1.2926,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.668,183.62,1.3485,59.915,1.2932,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.769,183.72,1.3530,59.919,1.2938,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.870,183.83,1.3533,59.916,1.2944,PRESSURIZE,0.0,0.0
2026-04-01T14:23:52.971,183.92,1.3611,59.906,1.2949,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.071,184.02,1.3671,59.918,1.2955,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.172,184.12,1.3677,59.926,1.2961,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.273,184.22,1.3772,59.913,1.2967,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.373,184.33,1.3808,59.925,1.2973,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.474,184.42,1.3813,59.920,1.2979,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.574,184.53,1.3694,59.920,1.2985,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.675,184.62,1.3602,59.908,1.2990,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.776,184.73,1.3570,59.892,1.2997,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.879,184.83,1.3566,59.887,1.3002,PRESSURIZE,0.0,0.0
2026-04-01T14:23:53.983,184.94,1.3515,59.908,1.3009,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.089,185.05,1.3678,59.903,1.3015,PRESSURIZE,0.3,0.0
2026-04-01T14:23:54.190,185.14,1.3656,59.914,1.3021,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.291,185.23,1.3707,59.919,1.3026,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.391,185.34,1.3722,59.929,1.3032,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.492,185.44,1.3772,59.919,1.3038,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.593,185.55,1.3775,59.933,1.3044,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.693,185.64,1.3783,59.929,1.3050,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.794,185.75,1.3795,59.948,1.3056,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.895,185.84,1.3748,59.950,1.3062,PRESSURIZE,0.0,0.0
2026-04-01T14:23:54.995,185.95,1.3739,59.946,1.3068,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.096,186.05,1.3737,59.960,1.3073,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.196,186.14,1.3753,59.976,1.3079,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.297,186.25,1.3747,59.977,1.3085,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.397,186.34,1.3700,60.012,1.3091,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.498,186.45,1.3711,60.022,1.3097,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.599,186.55,1.3671,60.012,1.3103,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.700,186.66,1.3742,60.022,1.3109,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.803,186.75,1.3769,60.024,1.3114,PRESSURIZE,0.0,0.0
2026-04-01T14:23:55.905,186.86,1.3732,60.045,1.3121,PRESSURIZE,0.0,0.0
2026-04-01T14:23:56.011,186.97,1.3765,60.020,1.3127,PRESSURIZE,0.0,0.0
2026-04-01T14:23:56.113,187.06,1.3647,60.015,1.3133,PRESSURIZE,0.0,0.0
2026-04-01T14:23:56.217,187.17,1.3601,60.016,1.3139,PRESSURIZE,0.4,0.0
2026-04-01T14:23:56.317,187.27,1.3458,60.028,1.3144,PRESSURIZE,0.4,0.0
2026-04-01T14:23:56.419,187.37,1.3387,60.023,1.3151,PRESSURIZE,1.4,0.0
2026-04-01T14:23:56.520,187.47,1.3319,60.020,1.3156,PRESSURIZE,1.6,0.0
2026-04-01T14:23:56.621,187.58,1.3432,60.026,1.3163,PRESSURIZE,2.0,0.0
2026-04-01T14:23:56.721,187.67,1.3492,60.033,1.3168,PRESSURIZE,1.0,0.0
2026-04-01T14:23:56.822,187.77,1.3458,60.033,1.3174,PRESSURIZE,0.8,0.0
2026-04-01T14:23:56.923,187.87,1.3296,60.031,1.3180,PRESSURIZE,1.2,0.0
2026-04-01T14:23:57.023,187.97,1.3415,60.027,1.3185,PRESSURIZE,2.4,0.0
2026-04-01T14:23:57.124,188.08,1.3364,60.036,1.3192,PRESSURIZE,1.1,0.0
2026-04-01T14:23:57.225,188.17,1.3399,60.054,1.3197,PRESSURIZE,1.8,0.0
2026-04-01T14:23:57.325,188.28,1.3392,60.060,1.3204,PRESSURIZE,1.4,0.0
2026-04-01T14:23:57.426,188.37,1.3367,60.064,1.3209,PRESSURIZE,1.6,0.0
2026-04-01T14:23:57.530,188.48,1.3403,60.072,1.3216,PRESSURIZE,1.8,0.0
2026-04-01T14:23:57.631,188.58,1.3397,60.082,1.3221,PRESSURIZE,1.5,0.0
2026-04-01T14:23:57.734,188.69,1.3346,60.076,1.3227,PRESSURIZE,1.6,0.0
2026-04-01T14:23:57.835,188.78,1.3406,60.079,1.3233,PRESSURIZE,2.0,0.0
2026-04-01T14:23:57.936,188.89,1.3407,60.083,1.3239,PRESSURIZE,1.5,0.0
2026-04-01T14:23:58.037,188.98,1.3483,60.094,1.3245,PRESSURIZE,1.6,0.0
2026-04-01T14:23:58.142,189.09,1.3604,60.097,1.3251,PRESSURIZE,1.1,0.0
2026-04-01T14:23:58.246,189.20,1.3589,60.090,1.3257,PRESSURIZE,0.3,0.0
2026-04-01T14:23:58.347,189.30,1.3546,60.092,1.3263,PRESSURIZE,0.8,0.0
2026-04-01T14:23:58.450,189.41,1.3490,60.083,1.3269,PRESSURIZE,1.1,0.0
2026-04-01T14:23:58.551,189.50,1.3440,60.075,1.3275,PRESSURIZE,1.4,0.0
2026-04-01T14:23:58.651,189.61,1.3445,60.084,1.3281,PRESSURIZE,1.7,0.0
2026-04-01T14:23:58.753,189.70,1.3507,60.087,1.3287,PRESSURIZE,1.5,0.0
2026-04-01T14:23:58.855,189.81,1.3478,60.072,1.3293,PRESSURIZE,1.1,0.0
2026-04-01T14:23:58.957,189.91,1.3507,60.054,1.3298,PRESSURIZE,1.5,0.0
2026-04-01T14:23:59.058,190.02,1.3536,60.060,1.3305,PRESSURIZE,1.2,0.0
2026-04-01T14:23:59.158,190.11,1.3456,60.072,1.3310,PRESSURIZE,1.1,0.0
2026-04-01T14:23:59.259,190.20,1.3479,60.097,1.3316,PRESSURIZE,1.8,0.0
2026-04-01T14:23:59.359,190.31,1.3431,60.096,1.3322,PRESSURIZE,1.4,0.0
2026-04-01T14:23:59.460,190.41,1.3435,60.093,1.3328,PRESSURIZE,1.9,0.0
2026-04-01T14:23:59.561,190.52,1.3396,60.083,1.3334,PRESSURIZE,1.8,0.0
2026-04-01T14:23:59.662,190.61,1.3373,60.085,1.3340,PRESSURIZE,2.1,0.0
2026-04-01T14:23:59.762,190.72,1.3341,60.091,1.3346,PRESSURIZE,2.2,0.0
2026-04-01T14:23:59.863,190.81,1.3348,60.094,1.3351,PRESSURIZE,2.4,0.0
2026-04-01T14:23:59.964,190.92,1.3396,60.083,1.3358,PRESSURIZE,2.3,0.0
2026-04-01T14:24:00.068,191.02,1.3388,60.063,1.3363,PRESSURIZE,2.0,0.0
2026-04-01T14:24:00.168,191.12,1.3397,60.058,1.3370,PRESSURIZE,2.2,0.0
2026-04-01T14:24:00.270,191.22,1.3370,60.084,1.3375,PRESSURIZE,2.1,0.0
2026-04-01T14:24:00.370,191.33,1.3262,60.076,1.3381,PRESSURIZE,2.4,0.0
2026-04-01T14:24:00.471,191.42,1.3221,60.080,1.3387,PRESSURIZE,3.2,0.0
2026-04-01T14:24:00.572,191.52,1.3151,60.095,1.3392,PRESSURIZE,3.3,0.0
